gene_symbol	gene_id	chrom	pops_score	magma_z	magma_p
CHIC2	ENSG00000109220	4	0.18164796052618706	1.264	0.10311
DOLPP1	ENSG00000167130	9	0.18161746126455605	3.0264	0.0012375
PTPN12	ENSG00000127947	7	0.18161531801098085	0.4853	0.31373
MXD1	ENSG00000059728	2	0.1815693181356762	1.8352	0.033238
SLC25A42	ENSG00000181035	19	0.1815564075109251	1.6751	0.046956
NTAN1	ENSG00000157045	16	0.1814460980473604	2.8084	0.0024895
SCLT1	ENSG00000151466	4	0.18144459489210255	2.2554	0.012055
CNRIP1	ENSG00000119865	2	0.1814374218275665	0.18106	0.42816000000000004
SH3BP5L	ENSG00000175137	1	0.18141553801646226	-0.097883	0.53899
RPL28	ENSG00000108107	19	0.181361467065522	1.4152	0.078502
CYP46A1	ENSG00000036530	14	0.18136047024950008	2.166	0.015156000000000001
MYO9B	ENSG00000099331	19	0.1813514228786636	1.462	0.071872
GNL3	ENSG00000163938	3	0.18134567316991967	7.6551	9.6589e-15
RFX4	ENSG00000111783	12	0.18127819592589534	-0.13302	0.55291
SHANK3	ENSG00000251322	22	0.1812610099599162	3.6714	0.00012059
API5	ENSG00000166181	11	0.18124024584992576	0.67003	0.25142
WHAMM	ENSG00000156232	15	0.1812380047134393	1.7887	0.036831
MLC1	ENSG00000100427	22	0.18121988331610345	1.2684	0.10232999999999999
UBXN6	ENSG00000167671	19	0.18121043217836644	0.8655299999999999	0.19337000000000001
UBE2Q1	ENSG00000160714	1	0.18114029117374345	1.3663	0.085918
PRR3	ENSG00000204576	6	0.18106689477186685	1.4491	0.073648
ZBTB10	ENSG00000205189	8	0.1810246435772221	0.19702	0.42191000000000006
RIOK3	ENSG00000101782	18	0.18100765893139345	0.76575	0.22191
SCHIP1	ENSG00000151967	3	0.1809615739818697	1.4558	0.072726
ROBO3	ENSG00000154134	11	0.18095153730702904	1.5705	0.058146
ZNF276	ENSG00000158805	16	0.18094880085463386	5.0748	1.9394999999999999e-07
ZNF282	ENSG00000170265	7	0.18094760894364864	0.96157	0.16813
ST3GAL2	ENSG00000157350	16	0.1809340574857231	2.6685	0.0038094
LRP1	ENSG00000123384	12	0.18079537751896446	3.1894	0.00071291
MCM3AP	ENSG00000160294	21	0.1807305902259954	1.7689	0.038452
C16orf62	ENSG00000103544	16	0.18065852733854898	4.2429	1.1033e-05
SGSM1	ENSG00000167037	22	0.1806459451741333	1.7826	0.037327
ZNF385B	ENSG00000144331	2	0.1806075563723346	2.2494	0.012243
FAM160B2	ENSG00000158863	8	0.18060123167457615	-1.5006	0.93327
CYCS	ENSG00000172115	7	0.18059642380262533	0.8393200000000001	0.20064
CCT4	ENSG00000115484	2	0.18059411745824144	-0.81379	0.7921199999999999
SNAPC4	ENSG00000165684	9	0.18053604418559924	0.96639	0.16692
HMGXB3	ENSG00000113716	5	0.18053490181545784	-0.16005999999999998	0.56358
KIAA0430	ENSG00000166783	16	0.18053261091778688	0.20294	0.41958999999999996
HIF1A	ENSG00000100644	14	0.1805206778716409	0.61034	0.27082
FXYD7	ENSG00000221946	19	0.18047542295962168	-0.24528000000000003	0.59688
EID2	ENSG00000176396	19	0.1804571520002124	1.969	0.024475
AKAP10	ENSG00000108599	17	0.18038979218170414	3.1395	0.00084609
PHPT1	ENSG00000054148	9	0.18036945771667395	0.7170000000000001	0.23669
PTBP1	ENSG00000011304	19	0.1803417663846996	0.18350999999999998	0.4272
TBC1D15	ENSG00000121749	12	0.18032742213349345	5.9695	1.1898e-09
CUEDC2	ENSG00000107874	10	0.1802359488965707	1.013	0.15552
DEXI	ENSG00000182108	16	0.1802190191346516	0.67189	0.25083
CIAPIN1	ENSG00000005194	16	0.18021216401951826	0.7844399999999999	0.21639
COX7A2L	ENSG00000115944	2	0.18019367846953732	0.66422	0.25327
KATNB1	ENSG00000140854	16	0.1801616949357552	-0.9003700000000001	0.81604
BCAR1	ENSG00000050820	16	0.1801392987597999	-0.046793	0.51866
ANAPC2	ENSG00000176248	9	0.18010510425828608	-0.62421	0.73375
FCHO1	ENSG00000130475	19	0.18009264267181482	0.054951	0.47808999999999996
BAG1	ENSG00000107262	9	0.1800844044647862	1.8431	0.032658
YTHDC2	ENSG00000047188	5	0.18003259017484308	0.05948200000000001	0.47628000000000004
MDP1	ENSG00000213920	14	0.18002103651949355	0.38931	0.34852
HIP1R	ENSG00000130787	12	0.17992475113099152	2.0723	0.019119999999999998
RTN4RL1	ENSG00000185924	17	0.17992211611559225	2.2066	0.013669999999999998
ATMIN	ENSG00000166454	16	0.17986764313073156	-0.12314000000000001	0.5489999999999999
SH3GL1	ENSG00000141985	19	0.17985361264049438	0.42898000000000003	0.33397
ZFP91	ENSG00000186660	11	0.17981217233483054	1.4587	0.072323
CTR9	ENSG00000198730	11	0.17979236024912126	0.19809000000000002	0.42149
ZFHX4	ENSG00000091656	8	0.17973657071337742	2.4548	0.0070486
GTF2A2	ENSG00000140307	15	0.1796572623227284	1.7928	0.036504
PPP1R3E	ENSG00000235194	14	0.17965373577076518	1.7991	0.035998
ZNF692	ENSG00000171163	1	0.17962706488526234	1.3181	0.09372799999999999
SLC23A2	ENSG00000089057	20	0.17960254239608392	1.0644	0.14357999999999999
STOML1	ENSG00000067221	15	0.17960077066256164	0.12420999999999999	0.45056999999999997
THOC1	ENSG00000079134	18	0.1795807539093132	1.5866	0.056301
RPSA	ENSG00000168028	3	0.17957202858398627	-0.013736000000000002	0.50548
LRFN3	ENSG00000126243	19	0.17956535430419698	-0.19357	0.5767399999999999
NAA60	ENSG00000122390	16	0.17944798554872696		
KLHL42	ENSG00000087448	12	0.17931400466734174	-0.80705	0.79018
MRPL34	ENSG00000130312	19	0.17926307425099394	0.6289100000000001	0.2647
ANKS1A	ENSG00000064999	6	0.17924156884210635	1.64	0.050499
LTBP3	ENSG00000168056	11	0.17922571980066862	0.23256999999999997	0.40805
C19orf24	ENSG00000228300	19	0.17921144960575572	2.4237	0.0076816
ARPC2	ENSG00000163466	2	0.17918715107189606	1.0799	0.14007999999999998
GUCD1	ENSG00000138867	22	0.179185380976825	1.5394	0.061857
FAM57B	ENSG00000149926	16	0.17914829657504594	5.9293	1.5211e-09
APH1A	ENSG00000117362	1	0.1791439451745814	4.0221	2.8839e-05
CCDC64	ENSG00000135127	12	0.17909677057614706	0.68453	0.24681999999999998
ADCY9	ENSG00000162104	16	0.1790661118122097	2.5469999999999997	0.0054334
GDE1	ENSG00000006007	16	0.17906079658468374	3.0543	0.0011279999999999999
GRK4	ENSG00000125388	4	0.17903949172172953	1.6538	0.049088
FAM120B	ENSG00000112584	6	0.1789804711275758	3.3766	0.00036692
MED25	ENSG00000104973	19	0.17897860389999612	-1.0887	0.8618600000000001
PDK2	ENSG00000005882	17	0.17888253176620084	0.21538000000000002	0.41473999999999994
IDH2	ENSG00000182054	15	0.1788638255845856	2.4595	0.006956
PHAX	ENSG00000164902	5	0.17885277584190634	1.5219	0.064013
UBA6	ENSG00000033178	4	0.17873655405202155	2.3080000000000003	0.010499
HERC4	ENSG00000148634	10	0.17872027670690827	0.5139199999999999	0.30366
ATE1	ENSG00000107669	10	0.17870690781240095	2.9939	0.0013772
SPSB3	ENSG00000162032	16	0.17869530168650152	1.7743	0.038008999999999994
IER5L	ENSG00000188483	9	0.17868091069131475	3.0186	0.0012698
MEPCE	ENSG00000146834	7	0.17859646301351784	0.8468	0.19855
PTPDC1	ENSG00000158079	9	0.17858104450335718	2.4641	0.006867100000000001
RAB11A	ENSG00000103769	15	0.17856877138995428	-0.27851	0.60969
AKT1	ENSG00000142208	14	0.17856415168219328	0.49348000000000003	0.31084
CRTC3	ENSG00000140577	15	0.17838911843994376	0.9718399999999999	0.16557
TBCK	ENSG00000145348	4	0.1782864921816949	0.62241	0.26684
RCOR3	ENSG00000117625	1	0.17827981005659307	1.6963	0.044913999999999996
PSMD6	ENSG00000163636	3	0.1782665393312846	5.0345	2.396e-07
PUF60	ENSG00000179950	8	0.17824554881633356	3.3761	0.00036759
ADRM1	ENSG00000130706	20	0.17798662670069784	1.0911	0.13762
TMEM161B	ENSG00000164180	5	0.17787392110811426	3.3725	0.00037242
ANKRD13C	ENSG00000118454	1	0.17786247364336036	1.0654	0.14334000000000002
GALNT1	ENSG00000141429	18	0.17782072744947608	0.14475	0.44245
HDAC7	ENSG00000061273	12	0.1777777303857923	-0.55457	0.71041
PPP4R1	ENSG00000154845	18	0.1777755742678289	1.2639	0.10313
MAP4	ENSG00000047849	3	0.17776989972317886	1.6452	0.049964999999999996
CTNNA3	ENSG00000183230	10	0.17774680717583008	1.2621	0.10345
PA2G4	ENSG00000170515	12	0.17774647311189146	-1.0498	0.85309
ZNF346	ENSG00000113761	5	0.17773263699284564	0.0011856	0.49953000000000003
PPP1R37	ENSG00000104866	19	0.17762872790326725	-0.6218100000000001	0.73297
FBXO2	ENSG00000116661	1	0.17760684767397794	0.14264000000000002	0.44328999999999996
SAT2	ENSG00000141504	17	0.17748645359062	0.99367	0.16019
PAK6	ENSG00000137843	15	0.1774047411625863	4.3429	7.0302e-06
RNF40	ENSG00000103549	16	0.1773747784529329	0.072687	0.47103
ENO1	ENSG00000074800	1	0.17736070183692304	1.8617	0.031326
CCAR2	ENSG00000158941	8	0.177256920654679	0.6893699999999999	0.2453
TACC1	ENSG00000147526	8	0.1772150511081478	2.64	0.0041449
MARCH11	ENSG00000183654	5	0.1771663994022246	-1.2352	0.8916299999999999
HEATR5B	ENSG00000008869	2	0.1771044723966597	5.0831	1.8562000000000002e-07
SCAF11	ENSG00000139218	12	0.17703556313562482	1.287	0.09905499999999999
PHF2	ENSG00000197724	9	0.17683456734338476	4.1865	1.4165e-05
TSTA3	ENSG00000104522	8	0.1768087449722512	2.3507	0.0093695
FNDC4	ENSG00000115226	2	0.17662807814298265	3.2887	0.00050324
NGRN	ENSG00000182768	15	0.1765962003798337	-0.8456600000000001	0.80113
HPS4	ENSG00000100099	22	0.1765956136147241	0.151	0.43998999999999994
ARL5B	ENSG00000165997	10	0.1765843647147896	4.6619	1.5665e-06
PAPD5	ENSG00000121274	16	0.17658227808183366	0.62392	0.26634
APEX1	ENSG00000100823	14	0.1765460330281676	-0.33429000000000003	0.63092
SHISA6	ENSG00000188803	17	0.17650007273008314	2.491	0.0063692
TMEM106B	ENSG00000106460	7	0.17649603250766527	1.4595	0.07221699999999999
ABTB2	ENSG00000166016	11	0.1764125755191797	1.367	0.08581799999999999
MLLT4	ENSG00000130396	6	0.17638514765847182	-0.83178	0.79723
NCOA3	ENSG00000124151	20	0.1763661449866713	-0.084746	0.53377
POLR3K	ENSG00000161980	16	0.17635953375305113	0.1933	0.42336
CRAT	ENSG00000095321	9	0.17630946633296513	3.5389999999999997	0.00020082
TMED2	ENSG00000086598	12	0.1762371241222243	0.7993600000000001	0.21204
ZKSCAN4	ENSG00000187626	6	0.17620603868999318	7.7126	6.1617e-15
TAPT1	ENSG00000169762	4	0.17612706522475252	1.3553	0.087657
KNDC1	ENSG00000171798	10	0.17603061675410733	0.054564999999999995	0.47823999999999994
UBAP2	ENSG00000137073	9	0.1760107585228134	1.6673	0.047732
FBXL5	ENSG00000118564	4	0.1760049931534622	1.5384	0.061975999999999996
GTPBP4	ENSG00000107937	10	0.17597642763835103	-0.4387	0.66956
PCDHGA1	ENSG00000204956	5	0.17593621048893165	2.4772	0.006620699999999999
SSRP1	ENSG00000149136	11	0.1759095893928281	1.0752	0.14115
PEX6	ENSG00000124587	6	0.1758998222177806	0.23754	0.40612
TMEM131	ENSG00000075568	2	0.1758858806432886	1.3496	0.08856699999999999
CRB1	ENSG00000134376	1	0.17587024785223482	2.8271	0.0023488000000000003
PIK3C2A	ENSG00000011405	11	0.17584892968532154	4.0975	2.0885e-05
THY1	ENSG00000154096	11	0.1758149457657554	1.473	0.070375
SART3	ENSG00000075856	12	0.1758059306105054	-0.9184100000000001	0.8208
FAM98C	ENSG00000130244	19	0.17579482908952673	1.3632	0.086414
SPAST	ENSG00000021574	2	0.17568093611237962	0.60528	0.2725
NARS	ENSG00000134440	18	0.17561197402920298	-0.33875	0.6326
ATXN7L1	ENSG00000146776	7	0.1756042484389427	1.6738	0.047087000000000004
SURF6	ENSG00000148296	9	0.17559683803909507	0.87376	0.19112
NRSN2	ENSG00000125841	20	0.17558535374391468	1.3807	0.083691
INPP5B	ENSG00000204084	1	0.17557779064643828	2.6328	0.0042338
TMEM25	ENSG00000149582	11	0.17555103219408702	1.7946	0.036356
DENND4B	ENSG00000198837	1	0.1755384858341951	4.7495	1.0197e-06
SEC11A	ENSG00000140612	15	0.17553365723151793	5.5481	1.4437e-08
EFNA3	ENSG00000143590	1	0.17541730963497446	1.8636	0.031192
DALRD3	ENSG00000178149	3	0.17530114790717394	0.045277	0.48194
SSR2	ENSG00000163479	1	0.17515473154447248	2.8997	0.0018673
DYNLL1	ENSG00000088986	12	0.17513660706694978	0.61797	0.2683
MYT1	ENSG00000196132	20	0.1750624109344196	1.4583	0.072382
ADRBK1	ENSG00000173020	11	0.17498538780781814	1.5703	0.058172
C8orf33	ENSG00000182307	8	0.1749767062904499	-0.056853999999999995	0.52267
ZC3H6	ENSG00000188177	2	0.17497070917512564	0.93906	0.17385
CMC2	ENSG00000103121	16	0.17487208131490975	0.74852	0.22707
MRPS15	ENSG00000116898	1	0.17484943713779108	0.95716	0.16924
GOPC	ENSG00000047932	6	0.1747847245851494	3.8379	6.2038e-05
IMMT	ENSG00000132305	2	0.17476058598754632	0.20060999999999998	0.4205
CNOT6	ENSG00000113300	5	0.17475368999065147	1.6030000000000002	0.054462
TUBGCP4	ENSG00000137822	15	0.17471340423325918	4.7743	9.014799999999999e-07
ZNF646	ENSG00000167395	16	0.17467671616135386	0.20765	0.41775
DHX57	ENSG00000163214	2	0.17466780327360976	2.3901	0.0084213
UBXN7	ENSG00000163960	3	0.17464312481864733	2.5915	0.0047778
C1orf35	ENSG00000143793	1	0.1746324108256156	-1.4563	0.92735
CDKAL1	ENSG00000145996	6	0.17459444936646376	2.8764	0.0020115
UQCR11	ENSG00000127540	19	0.1744919900839116		
SETX	ENSG00000107290	9	0.17447307997751627	-0.40473000000000003	0.6571600000000001
ABHD6	ENSG00000163686	3	0.17447217992671202	1.0358	0.15015
OXA1L	ENSG00000155463	14	0.1744561971664712	-0.97736	0.8358
BACE1	ENSG00000186318	11	0.1744558436309949	0.37303000000000003	0.35456
ERF	ENSG00000105722	19	0.17444147522819234	-1.2690000000000001	0.8977700000000001
PACS1	ENSG00000175115	11	0.17443740527502985	1.0044	0.15759
C1orf216	ENSG00000142686	1	0.1744230967971898	4.6328	1.8034e-06
ADCY5	ENSG00000173175	3	0.17430979657901968	-0.63637	0.73773
TASP1	ENSG00000089123	20	0.17428147698912871	0.36541	0.3574
AKIRIN2	ENSG00000135334	6	0.1741871646654346	-0.0083727	0.50334
MOGS	ENSG00000115275	2	0.1741715387298927	0.73343	0.23165
STAT3	ENSG00000168610	17	0.1741637998003788	1.3861	0.082863
PCNP	ENSG00000081154	3	0.17405543676851612	-1.1706	0.8791200000000001
MBD6	ENSG00000166987	12	0.17402197148583493	0.99854	0.15900999999999998
PAPD4	ENSG00000164329	5	0.17398472738455975	1.3578	0.087263
PPM1H	ENSG00000111110	12	0.17380041329179527	1.237	0.10805
PAF1	ENSG00000006712	19	0.17377946541405792	-0.065046	0.52593
CGREF1	ENSG00000138028	2	0.17370076722159933	4.1281	1.8288e-05
RAP1GAP	ENSG00000076864	1	0.17366279645149665	0.35011	0.36313
JMJD4	ENSG00000081692	1	0.17365530862218495	-0.011106	0.50443
PDE7B	ENSG00000171408	6	0.17364987472227966	1.7531	0.039795
NACA	ENSG00000196531	12	0.1736485426104425	-0.34922	0.63654
SEC61G	ENSG00000132432	7	0.17360813351927853	0.94371	0.17265999999999998
CIAO1	ENSG00000144021	2	0.17358596822308384	3.2825	0.00051454
FBXO32	ENSG00000156804	8	0.17348259882001069	1.258	0.1042
UIMC1	ENSG00000087206	5	0.17347207670031134	0.5788	0.28136
LYPLA2	ENSG00000011009	1	0.17346806711210347	1.8247	0.034023000000000005
DRG1	ENSG00000185721	22	0.17345492511230146	2.4688	0.0067788
C17orf75	ENSG00000108666	17	0.1734263197140875	4.1212	1.8848e-05
CCDC88C	ENSG00000015133	14	0.1733566847323083	-0.47594	0.68294
CERK	ENSG00000100422	22	0.17334970779000158	0.63471	0.26281
THTPA	ENSG00000259431	14	0.17319754554639433	-0.48732	0.68699
INTS3	ENSG00000143624	1	0.17318605149503608	1.3219999999999998	0.093083
SHF	ENSG00000138606	15	0.1731473616136144	-0.12182	0.54848
CCDC93	ENSG00000125633	2	0.1731324824508978	0.35979	0.3595
MICU2	ENSG00000165487	13	0.1731012522032442	1.8703	0.030722000000000003
YARS	ENSG00000134684	1	0.17309001720148734	0.60237	0.27346
AQR	ENSG00000021776	15	0.17307941251222514	0.20309000000000002	0.41953
TBC1D13	ENSG00000107021	9	0.1730678560616888	3.4765	0.00025403
PDZD8	ENSG00000165650	10	0.17301119298057266	0.44764	0.32721
NFXL1	ENSG00000170448	4	0.17292815061409933	1.7329	0.041557
PIANP	ENSG00000139200	12	0.17285411060134415	-0.58335	0.72017
TRPT1	ENSG00000149743	11	0.1727977064141076	2.6327	0.004235899999999999
IMMP1L	ENSG00000148950	11	0.1726892213266392	2.4238	0.0076792
CCDC107	ENSG00000159884	9	0.17265773741616516	0.49227	0.31126
COG3	ENSG00000136152	13	0.17260785014373306	-0.38845	0.6511600000000001
CPNE6	ENSG00000100884	14	0.1725560839523933	2.3003	0.010715
KCNN1	ENSG00000105642	19	0.1725453795359193	1.4224	0.077457
RALBP1	ENSG00000017797	18	0.17253789057053526	2.6067	0.004571199999999999
NDUFS1	ENSG00000023228	2	0.17240692628603302	2.1569	0.015508000000000001
SMG9	ENSG00000105771	19	0.17239797050172512	0.20883000000000002	0.41728999999999994
PITRM1	ENSG00000107959	10	0.17234902244227082	0.47897	0.31598000000000004
ECE1	ENSG00000117298	1	0.17231554767998947	2.8411	0.0022482
PIK3C2B	ENSG00000133056	1	0.17231139760429487	3.3066	0.00047222
YRDC	ENSG00000196449	1	0.17225037927951795	3.3571	0.00039380000000000003
SPIRE2	ENSG00000204991	16	0.17221187126878856	3.9749	3.5206e-05
FAAH	ENSG00000117480	1	0.1721691551043352	-1.3094	0.9048
G3BP1	ENSG00000145907	5	0.17213406097037973	0.27974	0.38984
ALG2	ENSG00000119523	9	0.17210849295343605	-0.57409	0.71705
ANAPC15	ENSG00000110200	11	0.17210672847758846	2.2478	0.012294
VDAC3	ENSG00000078668	8	0.17208473782442124	-0.78691	0.78433
HSPA8	ENSG00000109971	11	0.1720086982127851	-0.06854500000000001	0.52732
EDC4	ENSG00000038358	16	0.1719640870241523	3.8748	5.3361000000000006e-05
SLIRP	ENSG00000119705	14	0.17192154116657302	-0.018029	0.5071899999999999
TMED8	ENSG00000100580	14	0.17191675056361394	0.02547	0.48983999999999994
EPHX4	ENSG00000172031	1	0.171896839928803	1.8211	0.034299
VDAC1	ENSG00000213585	5	0.1718895780603188	-0.20299	0.58043
PIGT	ENSG00000124155	20	0.17187282665967155	0.10628	0.45768000000000003
NEUROD1	ENSG00000162992	2	0.17180734584780866	-0.05556900000000001	0.5221600000000001
MAD1L1	ENSG00000002822	7	0.1717863616383643	8.4903	1.0308e-17
NDUFS5	ENSG00000168653	1	0.17170551148763818	2.0655	0.019438999999999998
B4GALT6	ENSG00000118276	18	0.17167073468047742	2.4002	0.0081929
ZNF397	ENSG00000186812	18	0.17163341584834113	0.40669	0.34212
NBR1	ENSG00000188554	17	0.1715091352008146	2.0246	0.021454
TCEA1	ENSG00000187735	8	0.17150613873913495	1.5524	0.060278
ALDH18A1	ENSG00000059573	10	0.17134310451175058	0.8418100000000001	0.19995
NDUFS2	ENSG00000158864	1	0.1712960032541894	1.6392	0.050585000000000005
TMEM219	ENSG00000149932	16	0.17127123044668516	7.5144	2.8588e-14
KLHL35	ENSG00000149243	11	0.17125616267649985	0.3178	0.37532
PYCR1	ENSG00000183010	17	0.17104008493571274	1.4798	0.069466
TXN2	ENSG00000100348	22	0.17094718399862102	1.4112	0.07909400000000001
CREB3	ENSG00000107175	9	0.1709384552347402	-0.10434	0.54155
NT5C3B	ENSG00000141698	17	0.1708301027007579	-0.7318899999999999	0.76788
LMF1	ENSG00000103227	16	0.1708078813870102	2.0048	0.022491999999999998
HCN4	ENSG00000138622	15	0.1707306333014489	3.8852	5.1126000000000005e-05
VPS8	ENSG00000156931	3	0.17065397069950108	2.248	0.012289
COX7C	ENSG00000127184	5	0.1705894784977718	-0.4761	0.6829999999999999
RNF146	ENSG00000118518	6	0.17054564088429858	0.56423	0.2863
LSM14A	ENSG00000257103	19	0.17054307854461856	1.42	0.077801
KRBA1	ENSG00000133619	7	0.17052225429552706	0.39087	0.34795
INSM1	ENSG00000173404	20	0.17047330180484355		
IWS1	ENSG00000163166	2	0.17043190351136892	0.69734	0.2428
FBXO18	ENSG00000134452	10	0.17041359868204958	0.46071999999999996	0.3225
KANSL1L	ENSG00000144445	2	0.17032218512382427	-0.45573	0.67571
NIPAL3	ENSG00000001461	1	0.1702830944738643	1.6717	0.047288
AFG3L2	ENSG00000141385	18	0.1702061794606528	-0.7417100000000001	0.7708699999999999
ATP6V1B2	ENSG00000147416	8	0.17019116398011105	1.1379	0.12758
IGFBP2	ENSG00000115457	2	0.1701318540588106	1.3784	0.084035
NDUFV2	ENSG00000178127	18	0.1700926544455923	2.7417	0.0030556999999999997
MED1	ENSG00000125686	17	0.17007088451564045	3.3316	0.00043173
LRRC45	ENSG00000169683	17	0.17006146251249332	0.07308400000000001	0.47086999999999996
MAPKAPK2	ENSG00000162889	1	0.17002164407364204	2.0765	0.018923
ADRB1	ENSG00000043591	10	0.16996166529028878	-0.7629199999999999	0.7772399999999999
COMMD7	ENSG00000149600	20	0.1699267270554501	0.8422	0.19984000000000002
FOXRED1	ENSG00000110074	11	0.16988428111268078	1.1798	0.11903
DCUN1D4	ENSG00000109184	4	0.16986874079693334	1.0079	0.15675999999999998
C11orf58	ENSG00000110696	11	0.16986754900770104	1.4021	0.080439
C11orf80	ENSG00000173715	11	0.1698505887350761	3.3769	0.00036655
CLTB	ENSG00000175416	5	0.16981147620102824	0.74645	0.2277
MAP4K5	ENSG00000012983	14	0.16979723842703698	1.2862	0.099191
ATP6V1A	ENSG00000114573	3	0.16979239400083246	1.4169999999999998	0.07824199999999999
CD2BP2	ENSG00000169217	16	0.16973138009626773	1.7368	0.041208
ANKRD32	ENSG00000133302	5	0.16968991792805244	2.1595	0.015406
SEMA7A	ENSG00000138623	15	0.16965171479594127	1.7747	0.037971
MON1A	ENSG00000164077	3	0.16962833865187493	3.5219	0.00021421
PAIP1	ENSG00000172239	5	0.1695486454365886	0.91769	0.17939000000000002
ARRB2	ENSG00000141480	17	0.1695247582791632	0.40417	0.34304
MPI	ENSG00000178802	15	0.1695222071296217	1.8652	0.03108
FAM13C	ENSG00000148541	10	0.16951029193180292	-0.63339	0.7367600000000001
NFIC	ENSG00000141905	19	0.16950606156823592	-0.54127	0.7058399999999999
TAF2	ENSG00000064313	8	0.16950103065422115	0.47281999999999996	0.31817
RNF214	ENSG00000167257	11	0.16945363792995544	1.0701	0.14229
ATP6V1G1	ENSG00000136888	9	0.1694160766911294	3.5953	0.00016199
SKA2	ENSG00000182628	17	0.16941106632197295	2.4348	0.0074505
SCFD2	ENSG00000184178	4	0.16938449215106344	1.3533	0.087982
RUFY1	ENSG00000176783	5	0.16920172600850505	2.3564	0.0092264
GNPTAB	ENSG00000111670	12	0.1691830619514461	1.0015	0.15829000000000001
LYSMD4	ENSG00000183060	15	0.1691129394481491	1.6179	0.052846000000000004
SUCO	ENSG00000094975	1	0.1690885098389982	0.50385	0.30718
PRPF19	ENSG00000110107	11	0.16907028627411302	1.9897	0.023309
SCN1B	ENSG00000105711	19	0.1689827854504055	0.22566	0.41073000000000004
MRPL28	ENSG00000086504	16	0.16894965914751908	1.4637	0.071631
C11orf30	ENSG00000158636	11	0.1688639512393095	2.5566	0.0052845
PDCD5	ENSG00000105185	19	0.16882692251955525	1.9693	0.02446
TRAPPC10	ENSG00000160218	21	0.1688248596419252	-0.21859	0.5865199999999999
SCYL2	ENSG00000136021	12	0.1687684131124689	2.5578	0.0052672
YAF2	ENSG00000015153	12	0.16872130016472955	1.2686	0.1023
PSMD8	ENSG00000099341	19	0.16871684139911722	0.75458	0.22525
ARMC1	ENSG00000104442	8	0.1686481243614923	2.6195	0.0044026000000000004
NUDT22	ENSG00000149761	11	0.16859849489355702	0.9997299999999999	0.15872
NKAIN1	ENSG00000084628	1	0.16857685749149345	1.1857	0.11785999999999999
ZC3H18	ENSG00000158545	16	0.1685290739865213	0.029388	0.48828
RNF111	ENSG00000157450	15	0.16852321653991692	4.0739	2.3118e-05
IPO7	ENSG00000205339	11	0.16849765726637805	0.97856	0.1639
APLP2	ENSG00000084234	11	0.1684949039888942	-0.23205	0.59175
SELK	ENSG00000113811	3	0.16849289621832125	0.78359	0.21664
VPS36	ENSG00000136100	13	0.16848981258805865	2.096	0.018042
SUPT20H	ENSG00000102710	13	0.1684675319900579	-0.84273	0.8003100000000001
POLR3E	ENSG00000058600	16	0.1684233570424777	1.0626	0.14399
DCTN5	ENSG00000166847	16	0.16840660836533256	0.55097	0.29083000000000003
