SAMPID,compartment,fraction_point,fraction_boot_mean,fraction_boot_ci_low,fraction_boot_ci_high,fraction_boot_cv,residual_l2,residual_ratio,flag_poor_fit
GTEX-1F5PL-0426-SM-7P8PR,Vascular,0.41560794927086786,0.41618541708935547,0.38553918046164143,0.44260928244219744,0.03418994411306676,206.2880541048637,0.5355525309533471,True
GTEX-1F5PL-0426-SM-7P8PR,MuSC,0.5249246796322675,0.525985399484729,0.49351997181397517,0.5607557973201096,0.03158010564137106,206.2880541048637,0.5355525309533471,True
GTEX-1F5PL-0426-SM-7P8PR,FAP,0.0,1.6981879373605485e-06,0.0,0.0,22.36067977499783,206.2880541048637,0.5355525309533471,True
GTEX-1F5PL-0426-SM-7P8PR,Immune,0.059467371096864695,0.05782748523797879,0.00708838826638177,0.1201833089940043,0.450269306597548,206.2880541048637,0.5355525309533471,True
GTEX-1F6I4-0326-SM-7P8T8,Vascular,0.37674623879753766,0.37706843440143234,0.35059365011806576,0.4022650112003396,0.0350804550529761,208.04899136558817,0.5523010822268515,True
GTEX-1F6I4-0326-SM-7P8T8,MuSC,0.5644019372797505,0.5648971762454228,0.5334217399120862,0.6026774077745606,0.03111726809867844,208.04899136558817,0.5523010822268515,True
GTEX-1F6I4-0326-SM-7P8T8,FAP,0.0,0.0,0.0,0.0,0.0,208.04899136558817,0.5523010822268515,True
GTEX-1F6I4-0326-SM-7P8T8,Immune,0.05885182392271179,0.05803438935314533,0.0,0.10828602269018044,0.4369303371990085,208.04899136558817,0.5523010822268515,True
GTEX-1F6IF-0226-SM-7PBZ6,Vascular,0.36428243171391395,0.3647458817547092,0.3437157847076558,0.3854224203361958,0.028215114306466414,197.03507417432405,0.39808893463020295,False
GTEX-1F6IF-0226-SM-7PBZ6,MuSC,0.5134286159904008,0.5144467179571277,0.4903633770074122,0.5387636919938462,0.0251359047166184,197.03507417432405,0.39808893463020295,False
GTEX-1F6IF-0226-SM-7PBZ6,FAP,0.0,0.0,0.0,0.0,0.0,197.03507417432405,0.39808893463020295,False
GTEX-1F6IF-0226-SM-7PBZ6,Immune,0.12228895229568533,0.12080740028816316,0.08572187991100545,0.15763003275772958,0.15310559530882997,197.03507417432405,0.39808893463020295,False
GTEX-1F75A-0626-SM-7PBYI,Vascular,0.3460999443349876,0.3465952074752509,0.32596793878753555,0.3668040661465365,0.029375907503837426,201.78521398790733,0.4848947806829518,False
GTEX-1F75A-0626-SM-7PBYI,MuSC,0.538802651120453,0.5395491942978249,0.5147691474796087,0.5667852940971906,0.0247632795103142,201.78521398790733,0.4848947806829518,False
GTEX-1F75A-0626-SM-7PBYI,FAP,0.0,0.0,0.0,0.0,0.0,201.78521398790733,0.4848947806829518,False
GTEX-1F75A-0626-SM-7PBYI,Immune,0.1150974045445593,0.11385559822692465,0.07715180109403028,0.14797888009822358,0.15706806785038838,201.78521398790733,0.4848947806829518,False
GTEX-1F75B-0526-SM-7P8T5,Vascular,0.4162476493613734,0.41589274043085267,0.397914252974582,0.4340703835714084,0.023035862725661476,213.6333960411717,0.48258851422823085,False
GTEX-1F75B-0526-SM-7P8T5,MuSC,0.5546652715441303,0.554220588311563,0.5379438029216491,0.5718002220347284,0.01658729980586967,213.6333960411717,0.48258851422823085,False
GTEX-1F75B-0526-SM-7P8T5,FAP,0.02908707909449638,0.02871405045276377,0.01672645359421539,0.04151672473385914,0.22518318729940168,213.6333960411717,0.48258851422823085,False
GTEX-1F75B-0526-SM-7P8T5,Immune,0.0,0.0011726208048208281,0.0,0.015665250505328403,4.9116831487291845,213.6333960411717,0.48258851422823085,False
GTEX-1F75I-0526-SM-7RHI3,Vascular,0.41479408534494905,0.41489161723960105,0.39656661928908654,0.434112138492961,0.02336923098635756,214.06713433300226,0.6094393931128361,True
GTEX-1F75I-0526-SM-7RHI3,MuSC,0.585205914655051,0.5850395129213195,0.565887861507039,0.6034333807109135,0.016599613308180508,214.06713433300226,0.6094393931128361,True
GTEX-1F75I-0526-SM-7RHI3,FAP,0.0,0.0,0.0,0.0,0.0,214.06713433300226,0.6094393931128361,True
GTEX-1F75I-0526-SM-7RHI3,Immune,0.0,6.886983907931546e-05,0.0,0.0,16.258253023257204,214.06713433300226,0.6094393931128361,True
GTEX-1F75W-0326-SM-7PC2Q,Vascular,0.4230629140158141,0.4234884831527293,0.39988304530029656,0.4470973922324718,0.02885565714481195,203.51114055210058,0.4973427342929734,False
GTEX-1F75W-0326-SM-7PC2Q,MuSC,0.5074979494040662,0.5081339589374604,0.4821125242663377,0.5372276950430065,0.027409578887798165,203.51114055210058,0.4973427342929734,False
GTEX-1F75W-0326-SM-7PC2Q,FAP,0.0,0.0,0.0,0.0,0.0,203.51114055210058,0.4973427342929734,False
