,SCENIC__FAP__ATF3,SCENIC__FAP__CEBPB,SCENIC__FAP__EGR1,SCENIC__FAP__FOS,SCENIC__FAP__FOSL2,SCENIC__FAP__IRF1,SCENIC__FAP__JUNB,SCENIC__FAP__KLF10,SCENIC__MuSC__ATF3,SCENIC__MuSC__CEBPB,SCENIC__MuSC__EGR1,SCENIC__MuSC__FOS,SCENIC__MuSC__FOSL2,SCENIC__MuSC__IRF1,SCENIC__MuSC__JUNB,SCENIC__MuSC__KLF10,SCENIC__Vascular__ATF3,SCENIC__Vascular__CEBPB,SCENIC__Vascular__EGR1,SCENIC__Vascular__FOS,SCENIC__Vascular__FOSL2,SCENIC__Vascular__IRF1,SCENIC__Vascular__JUNB,SCENIC__Vascular__KLF10,CollecTRI__ATF3,CollecTRI__CEBPB,CollecTRI__EGR1,CollecTRI__FOS,CollecTRI__FOSL2,CollecTRI__IRF1,CollecTRI__JUNB,CollecTRI__KLF10
GTEX-T6MN-0526-SM-32PMS,-3.110203626395914,3.778519455674218,4.980942573031191,11.350930368513051,0.9533024251931894,2.838479248107505,0.9486581422449053,4.263917918325911,3.129029222976908,4.757097081426841,8.419251346312407,3.306776897635224,2.5720428632374888,2.9194016146589394,-4.825963252651166,3.1961109032905504,-0.8576124253993415,4.203776534738711,-7.551083499907104,4.625274740512032,3.895834759703405,3.4352741896534327,2.3525516137033744,1.7402921331058634,3.6866887757172107,11.47085276469563,9.269609442299931,5.853809456216066,-1.4035709588629555,3.244810283396594,3.068605137276261,2.1188763023923407
GTEX-T8EM-1326-SM-3DB7G,-3.44791263941794,4.820571244911281,5.157436563190541,10.070082421287966,1.1718257804498575,3.317440393529872,-0.8369144081126739,5.027059360140638,2.936624359481074,6.119167129357195,8.3907611177848,4.029042327630145,2.7340247147533554,3.3224940188188774,-3.4785349238761785,2.5048575434550555,-0.8013506647145945,4.1150635285215555,-7.655501156369543,4.443279232486712,4.584111108926037,2.9061546024481335,2.4112735998838133,1.9210589439889536,3.327265934517268,11.589105730640965,8.576197048186982,5.9983126818537285,-1.8467998927383755,2.295794391579752,3.382809077121948,2.6822074899657755
GTEX-TKQ1-1426-SM-4GICK,-3.451745078875711,5.396972037285417,4.507574365837351,8.640842830684019,0.46668598519013466,2.7531697799823283,0.31764835564933874,5.187919940561964,3.1170454035115056,7.193142799612764,8.2137507618598,4.824596572383845,3.0964975456796835,3.6026205585654525,-3.841849683926171,2.7951355235932613,-0.6100444215406624,4.617184926905927,-6.150995120559589,4.1699671529406315,4.703245514119872,2.980418777783245,2.5594849497268433,2.306752457784202,3.79358391108082,10.94730907151468,8.755351709923243,6.047199084736096,-1.716538052518468,2.0840728368515054,3.557255930915562,2.3226040042685105
GTEX-TKQ2-0826-SM-33HB6,-3.1520218064977286,4.470051326372711,4.392476407415087,11.53642910346295,0.8944373177793068,3.1747166356279357,0.2687607713505949,4.670869563972552,2.4886908942686397,5.49373039288173,8.976043722406292,3.838819610780797,2.9399706313755174,3.1357082804493963,-5.1048756192483316,2.460090278143801,-0.9845686880245047,3.838173956210618,-7.512620905574206,3.6348076992644973,3.8180680544963344,3.3845793820377,3.494952693345953,1.6741378414275423,3.670738964109266,10.687160056028935,8.559694741515552,5.83756779184403,-1.1679904610426737,3.9920355314315317,3.277948094822123,2.722330871666059
GTEX-TML8-1826-SM-32QOR,-2.7928318269458527,4.565663471651599,3.980879576878884,10.316820033640818,1.2406375459344292,2.7959018914878437,-0.20680694122799329,4.68042095265441,3.3114192541878635,6.045980327169754,7.344379655004755,3.843411846930429,3.062832892055546,4.222507197205096,-3.920903808002395,2.130285727796875,-0.5723186518417365,4.44655347406712,-6.361028510439836,2.537727335040898,5.13683827360488,3.315630269212753,2.7039629468469446,1.8510752894624931,3.847116367154872,10.569601086926186,7.985263730598243,6.087384720670814,-1.5980039523210263,2.7479203354644772,3.007543784703791,2.7404135775800946
GTEX-TMMY-0426-SM-33HBB,-3.314468580299292,4.977557579372074,4.933000723805741,10.124844009368832,1.0178217379853798,3.150615059435615,-0.38601759728226737,5.211290689407421,3.0977511127738446,6.635566646770037,8.714548565130018,4.663555847039381,3.0025825375130046,3.881190489826407,-3.6592900684803764,2.8889390128815826,-0.6997077624888444,4.774122059311347,-6.720550455706111,4.518959118261461,4.677258836796597,3.0097540834150127,3.168055420400043,2.3955138760117682,3.0716662158845085,11.811273098568288,9.5585439267576,6.2061796530596816,-1.7839524917607148,2.380338067904236,3.8927655780642727,2.973452696290889
GTEX-TMZS-0326-SM-3DB9P,-2.7281373782934257,3.911186895957173,4.452128466447516,10.281495042148508,0.8198547998877993,2.18684229588333,2.360002067006305,4.361008597803224,2.8567056521079985,5.5008093549849315,8.36599190698717,4.7858682760200235,2.268133670356922,3.045576718396356,-4.730974431728266,2.3907580806304582,-0.6470433410229748,3.8947289096296194,-7.13339413940457,3.1822889844800417,3.6016604282522158,2.612238757251734,2.8878705490643597,1.4583026252434974,3.8879932189680315,12.232754822988749,8.230246681684823,6.111735389627693,-1.5523621757343113,3.7041321174520774,3.439998346208068,3.2028693994975312
GTEX-TSE9-0526-SM-3DB7Z,-3.489817723469379,5.558193963613776,4.721162762107293,10.060314261074918,0.7847253964492874,3.463699688233418,-0.004596103268252373,5.353336357507949,3.233609977480613,6.165477695191657,8.350984281036023,5.07014075973664,2.669938224017329,4.177054669567547,-3.226556045390719,2.8328713771398246,-0.7901667623220751,4.28532441640804,-6.718764308477148,4.311671904572214,5.2456733261067985,3.1866077440318064,3.2802604122740386,2.1765384461876116,3.3340645199905237,13.36812430273855,9.495769012015495,6.881255100883347,-1.5262939101147248,3.00338410517765,3.330397385845463,2.7433199476562895
GTEX-U3ZG-0326-SM-47JXN,-2.7200746650708787,3.886706555475418,4.868804135390501,10.197684898153076,0.7934812408693371,2.571395161569201,0.6288097900018735,4.228432247584316,2.645650956227259,5.628429971162575,8.946290637827463,4.282896702082607,1.8629960074810166,3.2258282042652096,-4.890745379065561,2.414295813864078,-0.6842906487225447,3.788135858636903,-7.579228997728815,3.530514891578011,3.4143965779794416,2.9984629679673254,2.9563600030251904,1.1885903066013093,3.211913062162628,11.917606045403362,8.211056812902255,6.2022866076935665,-1.0434719329222248,3.9752645333669308,2.5899297282913394,2.7780897969393967
GTEX-U3ZH-1926-SM-4DXTR,-2.690375665902672,4.42497610645884,3.204936478939746,11.290629134462526,1.0347208910860433,2.860870151480837,-0.010275185375500836,4.367291555309187,3.3979910896783982,5.947188714633093,8.632832856343672,3.7488456728570934,2.696538079562864,4.362932568130224,-3.7108578185524235,2.9602417384560185,-0.4320617975419345,4.535176544276342,-5.93100152190472,3.1092447677473096,5.594183038350544,3.019815642366574,3.3214370903416732,1.7598471563984635,3.213256192176001,13.634572934463979,10.044805602340555,6.858257056362281,-0.7164167114075304,2.6791722614338527,2.5328417920541844,2.900587764582102
GTEX-U3ZM-1226-SM-3DB9G,-3.4202850297648206,4.906868820564676,4.948035446120734,10.308830571394596,1.0498845366588563,3.315624198733752,-0.6744245837482485,5.327024357439622,3.0241057127207727,6.6671863890111425,8.24551415908255,3.420241152245147,3.2961753128420637,3.9587402356844854,-3.1502668341654663,2.711013366950494,-0.721812915547076,4.075632297125548,-6.037655923605127,4.015508326545648,4.64336483565229,3.39972323408309,2.453643319622,2.0703538617059407,3.8686369083097785,12.16049040178526,9.08499914409348,6.3684973353668495,-1.9238994417344424,2.2693687962285733,3.443155444748829,2.904634547058451
GTEX-U3ZN-2226-SM-3DB88,-3.331092761937984,4.647719363820939,4.1368844792796,10.687462199919787,0.963145897873181,3.1256571605922487,-0.478007193260131,4.931549760321487,2.9540544754963114,5.95491206427278,8.634675949906828,3.511169619835742,2.9803299404820915,3.725961990516638,-3.6338852199122904,2.4514256481423398,-0.7831628267374325,4.2526939697185115,-6.297167931012911,3.03860098789571,4.726605068079783,3.337439667395605,2.8570658061218706,1.8952406578019025,3.8541780892690243,11.51905664193198,8.786255081392119,6.398036121718202,-1.6272208319626729,2.5175196992112596,2.5835797359188355,2.397254498462748
GTEX-U412-0326-SM-3DB9L,-3.727730409646705,4.536525644339485,4.877152631629056,11.03933851010729,0.9674696372120932,2.7606560895740544,0.37033237515084777,5.537831642071578,2.3968245843775673,6.445359955673504,9.068875346173295,4.797157877652863,2.511597526855592,3.8313816502089866,-4.518857194945888,3.0006440988493024,-0.862257036549214,4.75812580992217,-6.563390120662144,4.2186766985956625,4.764113291305115,3.1362869178973134,3.0595391694728398,1.5626099334393218,4.124388533304905,11.08062087055741,9.365475525881964,7.10988358107001,-1.5784378177647012,3.707482620069082,3.930810070960336,3.074992165849304
GTEX-U4B1-1626-SM-3DB8N,-3.550479657692287,5.131613144856833,5.178215588791772,10.329360794180108,0.7885708446542697,2.94753716795336,-0.3655367174405863,5.196935710302869,2.945184272295449,7.092096570189082,9.13330988276498,4.569388174607231,2.9996446750299968,3.8134820644643015,-3.919803256805248,2.8449267541924117,-0.9037663340384673,4.2780591708146405,-7.435960170470712,4.3345352377163,4.487809996023145,2.7438412856542387,3.195089214235278,2.3071538675367482,3.358003660023762,12.360264368310542,9.122679784419176,6.823433766953907,-1.691855354476811,2.4362636950605907,4.049353336776684,2.5904541339405656
GTEX-U8T8-1426-SM-3DB9H,-3.9394961214405706,5.768680743038682,4.44531337803573,9.309426415510986,0.5415337643944886,2.6336009119595727,-0.021468794525124315,5.5336500352595035,2.656080194194286,6.695183288534738,9.010151413105934,4.57999907955301,2.7219763435112077,3.408479687178725,-3.678192575558336,3.161246377251792,-1.0816562049261742,5.013301916490476,-5.640793221822634,4.2073076441049,5.285430501640058,3.3128582405193487,2.8586011081300793,2.412681479503817,3.64818030640885,11.870593696396393,9.091827671072892,6.642949452902914,-1.5522067272543878,2.78321553610348,3.7104811824283357,2.6854466755359017
GTEX-U8XE-0726-SM-3DB8O,-3.6841303537788654,5.9280121812996756,4.164293457302788,8.849167892798333,0.6346577513802623,2.8524915927272545,0.48803904327329917,5.804335489692759,2.272506846920736,6.688395098710359,9.210658095282508,5.1929108083041555,3.1703267076528827,4.139858873855039,-3.5470349084384925,2.7152936821160667,-0.6280763541566413,4.7780643728396734,-5.12540422064718,3.615771658316023,5.899928738329604,3.5271623558401686,4.270109607169114,1.48989557931971,4.236903813399386,12.476134071640205,8.788779023723702,7.370129348177611,-1.3876834449377893,3.19441640439197,3.7537711922109582,3.877907767486908
GTEX-UJHI-1726-SM-3DB9B,-3.2138893412835228,4.933011462158482,4.369586120065204,9.49353721693885,0.7117684489825167,2.7214278542289403,0.0831158942129236,4.5545743658048945,2.8981168825801613,7.0861472556375915,8.050692715424887,4.438499744492906,2.6433822267752847,3.744891006048408,-4.233345503852127,2.2511543914994507,-0.619686578221635,4.590871933768984,-6.223719219333624,3.900760637682321,4.623603724658941,2.88336986242428,3.0756467645627037,1.9190316322132766,3.6000466557331476,11.248886263749284,8.538968114045366,5.494614243290474,-1.4273659499173015,2.5759721822821104,2.801613776079898,2.5628233543113526
GTEX-UJMC-1826-SM-3GADT,-2.9865533376929547,5.24308557723815,4.602918471138903,9.552396900020725,0.49905260817342423,2.6024719139711423,0.4894663355770412,4.9544671041585895,2.9496986698260987,6.794166180247722,7.958489456983579,4.91362537168843,2.8632883106382927,3.3738751604504644,-4.163736997504978,2.6971706981184895,-0.7149826224822055,4.604763443185264,-7.1987526680337615,4.146641582592294,4.378774103417651,2.757339750698446,2.4166990309480485,2.148600990149757,3.352533670523468,11.263571704145678,8.520757163516352,6.066390837145657,-1.576168579007678,2.404399736815027,3.4601356871529965,2.479798456582081
GTEX-UPJH-0526-SM-4IHK8,-3.6023282679467785,4.086136535695279,5.08096917303577,10.018774575094511,0.4938861214387094,2.345785841561248,0.35998529728595713,4.348629955949167,2.4558841198100616,6.41019348766549,9.104549578049003,4.44124784170817,2.7348883713530467,3.1844486238513507,-4.576073136411043,2.726883929793909,-0.6882703538517182,4.519556253682968,-6.201345996958201,4.3295270724042965,3.9434199462246653,2.332546076575144,2.45906627413849,1.2580438523489839,3.894787612642433,10.781599585241741,8.38853099483638,6.109055730836335,-1.772277980111972,2.4258101839933275,3.854690916940357,2.4925279241952487
GTEX-UTHO-0726-SM-3GAEN,-2.9311078809924487,4.952178769754378,4.3590944743381055,10.738161617378791,0.9222444073408842,3.3878873281778468,-0.5275613456160076,5.104834015218801,3.295534848110674,6.2237381692912725,7.829480708556287,4.595311220171122,2.7805572095217603,3.9300256115074057,-3.6712344815322995,2.3978639032391014,-0.6698935720805644,4.2286635743242975,-7.3383595584806445,3.8346441078571973,4.676892133834907,3.193454727889508,3.6984195617204763,2.0423804855296157,3.231664137199981,11.720258729967057,8.732629718657797,6.161554783199028,-1.566078869352143,2.9621816269430457,3.249740249226206,3.0643054566936008
GTEX-V1D1-2426-SM-3GAER,-3.08237938909247,4.8231091282650915,4.043771678921929,11.389203612252025,0.7146598899411863,3.098203938041527,-0.49085324539762243,4.91613911178667,3.0820489778599356,6.1758171255633565,8.316584090564438,4.129540332121602,2.570238904774152,3.5859822068599962,-3.742349692239727,2.8666205035857812,-0.8505146103293706,4.499328420522547,-6.746097824940554,3.1774080695118214,4.8468738513896685,3.2365377532775157,3.947582129982306,1.7971649317342842,3.80525400566991,11.902981190231026,8.41574540680979,6.232603806996932,-1.393998565960076,2.954253656183066,3.250883580648187,3.31984694114701
GTEX-V955-2426-SM-3GAEF,-3.347984391890811,4.9921990859611105,4.71159585998894,10.932886532440214,1.2947707561492778,3.6500682066355146,-0.6197941073030011,5.3808469642197085,3.630334266194688,6.307851347597585,8.661172338637282,3.449228571224756,3.0658046039596396,4.1146863499637885,-2.7332566267678584,2.8962134481139303,-0.6587667961460391,4.271950799007821,-7.451288578719771,3.8309080601290746,4.65571102487902,3.056987561302126,2.446738037759744,2.2617667368711722,3.1541248519871417,13.074925943071424,9.589800973892688,6.275014984590436,-1.5870753811387837,3.0624351136469206,3.557654200381119,3.2189913968333075
GTEX-VJWN-0426-SM-3GIJI,-3.1228948713098075,4.735145222777753,4.153230724400827,10.608313619855034,1.0600014264047064,2.958883547063107,0.4094178495630225,4.79642413443267,2.8643933474224017,5.688845501007308,8.523911761771839,4.053232633086169,2.607450822619748,3.6095501148945304,-3.876846703165146,2.2889209021934946,-0.7857657525982945,4.297491104457281,-6.390059724251351,3.925776760470769,4.658316536965762,3.0422012967491865,2.948687212240943,1.5762474174703962,3.853033499231935,11.36008540649892,8.5618615626073,5.941973286661156,-2.063142064272574,2.976587666879202,3.046069245033748,3.1312656695212375
GTEX-VJYA-1926-SM-3GIJJ,-2.7586410340337095,5.237552312901495,3.093757387709801,11.308987208578971,0.7839440065541395,3.164435609674003,0.543582379061767,5.216670810247198,2.8418454119111445,6.3066314751616614,8.017059438979942,4.362230559464359,3.6149361696319113,4.082518862914844,-4.125332450774396,3.0045633737154613,-0.28324338155557327,5.136170743535559,-5.8603817726321905,3.1165173365976075,5.412590082463009,2.7775597499836766,3.8396444772648177,1.8834365345324195,3.71326216689197,12.531357941492523,8.886652959466268,7.056197724297522,-1.1365284614046567,2.906491094691508,2.7873445354866675,3.049774063788745
GTEX-VUSG-2626-SM-4KKZI,-3.388987011359445,5.508231755064233,4.622010956948379,11.88401280895031,0.8825338181334914,3.9748127632589974,-0.6691555969371883,5.060480945146007,3.5072192971855523,6.873271787294313,7.7813443652199386,4.297751083733598,2.8363563846064657,4.1382769510760475,-2.9345961198014936,2.86911709832224,-0.4752651519390015,4.413737807427389,-7.328666981113618,3.766724482840367,5.085133486270543,3.4501734455861914,3.933758005571555,2.2432132786244003,3.3012422553525766,14.929770625698263,11.140461373885891,7.873757447052641,-1.2902800640422558,3.8190051258826228,2.883073283453083,2.811570841568975
GTEX-W5WG-1926-SM-4KKZK,-3.4527179636056986,5.10113913757007,4.247375266030788,9.674061153583219,0.6581573228624368,3.089630591656004,-0.16603198237242428,4.297296277895914,2.6583202906141095,5.97309024758974,8.874537353055423,4.027883629836024,2.6231000081749296,2.9991663683081833,-3.949715595208988,2.2342849854995865,-0.9120872955200379,4.601143769345203,-6.571620496542364,3.51774157329642,4.384350594232243,2.352419231251732,2.0850065424070388,2.0628999433579445,3.8131073863853624,12.26428093076709,9.44701291352675,5.451879125602269,-1.6165034020438689,2.126651600705157,2.6030890443653316,2.6184022700715635
GTEX-WEY5-2026-SM-CYPRC,-3.6343829419080347,4.8665186847146735,4.693061543330039,8.731380809782067,0.632671443993239,2.548934373125701,-0.5194468083528909,4.092514224328816,2.456847410265325,6.133994286105018,9.215762133923445,4.248555563218961,2.514334637006102,2.905093836301884,-4.153309055884527,1.9231582500265807,-1.1001886456490897,4.643039473744764,-6.454102263954747,4.025640324187535,3.9939262815048475,2.3687411228190682,2.3514303884967673,2.0298716423177154,4.006280600300918,11.396921684455682,8.32402014594225,5.116266113391629,-1.5047516710948112,2.2649193419996867,2.710671931289165,2.6380016936911512
GTEX-WFG7-2226-SM-3GIKP,-2.7903906582814892,4.962783435109068,3.2479448504597332,10.472292015469549,1.1107351807382104,2.9991838542595666,0.5551150644139449,5.099045494538077,3.0570047496866577,6.936024199547405,9.134761348470805,3.5680918408492523,3.199927121847844,3.6445623017950086,-2.702570427112273,2.840410519994802,-0.5971363169181412,4.962184654826807,-6.79999382233207,4.0528376980915795,5.080282910234596,3.3471335930906214,2.6759094235874303,2.662813041115526,3.857831366147657,12.931699298106485,9.113740537329841,6.359258921643463,-1.6217329450192282,1.8892152262287891,3.9672964018460037,2.4045891368010435
GTEX-WFG8-2426-SM-3GILL,-3.369280482856399,4.81935557387736,4.890098219816073,9.735372006131048,1.1021657352587453,3.1976591768063836,-0.8567663653247354,5.692153027623708,3.3889023501864632,7.065332190792732,8.279097794935893,3.93767011214403,3.2970616969799154,3.776290203137847,-2.9857855414679157,2.4033853601877437,-0.506682672721163,4.740108154273345,-7.153844697560317,3.945726060367785,5.240012799886348,3.15316877879699,2.2593500667595587,2.0130181350164222,3.1850696885317995,11.996337573665862,8.3344355698292,6.453603677402554,-1.958354315415654,1.8985039196293598,3.4401571055616995,2.241643156520787
GTEX-WFON-2326-SM-3LK7M,-3.638066868953973,4.470013206222021,5.080045359483948,10.313889170381714,1.0741091885234682,2.789176157766968,-0.5426987772591285,4.4311362668157575,2.9003042081271406,6.770022107084786,8.747164846844425,3.768124588328272,2.7593461726207185,3.2568380628587565,-3.9946997331030163,2.8315278580347276,-0.825205133438132,4.142517548730109,-7.15789844337082,3.7184163516847706,4.368557207968135,2.644507391563805,2.4185515490399427,2.0237432102114328,3.1547273716704285,12.369472407057037,8.802446898176385,5.658926246007992,-1.3458937850670811,2.284594305997417,3.2681892376376305,2.571316304683817
GTEX-WHPG-2226-SM-3NMBO,-3.5374939395125664,4.394332221688123,4.9183294100665504,10.794115609591687,1.0443044040965075,3.064194264536656,0.11301744867548633,4.537998326792918,2.6965010805205534,6.973616395647901,9.077016131919693,4.0142219898789575,2.7735214117613265,3.3467471463938385,-4.457355116911467,2.455112292008279,-0.6537877847292145,4.29701180425595,-7.279589278986504,3.2084624355450737,4.345473924071299,3.101134829351788,2.9330419175949896,2.0158581676956544,3.755109929905856,11.92029703550652,8.350670540741042,5.855221634368216,-1.2933117611220843,3.471807987016952,3.373050982321854,2.512129353300967
GTEX-WHSB-1826-SM-3TW8M,-3.2147891929802346,4.497405233656676,3.8043647589439433,9.81917087690891,0.5057884729944014,2.7145885331649247,0.5346693415346307,4.7618481271128745,2.7129249496746106,6.879111159234343,8.816712973287762,4.711781060173072,2.6579285623530473,3.3552568301196715,-3.6139668908914753,2.4596976289156762,-0.5151031385824412,4.460857373563685,-6.537474167408946,3.741948388703455,3.8840817827477774,2.6305401985641086,3.142102368505566,1.8676705711012094,3.624071764240211,11.601635116800708,8.520696736732102,5.998200477331379,-1.0929596883598471,2.299264470429998,4.077954676497799,2.591188633470489
GTEX-WHSE-0526-SM-5GZZD,-3.9698794285175776,5.76793308502543,5.273182421561416,10.429797220930885,1.1141658783595214,3.1275353794980294,0.20828188275081638,5.6365066303322475,2.500140951199131,6.952278327152829,8.5839290495008,4.803673322947938,2.6745276188769904,5.0139403824096,-2.731903167588308,3.3324222227029368,-0.4818606997890604,5.425347502310938,-5.514986282342907,5.472012341564609,6.129923247331806,3.4406538637257897,3.835086133757228,1.4859019524383743,3.3788620878619806,14.273005661328945,10.707805001077771,8.118223367931526,-1.635911886602859,3.928185621198995,4.418267250710529,3.004604670905474
GTEX-WK11-2526-SM-3NM9Y,-2.943986363654749,3.142381533204053,5.760701591390072,10.78357576776864,1.0045144568579845,2.665620075622759,1.3538507600301695,4.683684234580299,3.0482710657904772,4.8193515347221485,8.032232638721903,4.078901697460601,2.5597426182792677,3.107682701843175,-5.040415368715438,2.9871484188779855,-0.6498506155783114,4.3543853025998045,-7.8151468816173555,4.159493838710229,3.624289732232968,2.8472497896078375,2.3029379251660678,1.5741042626507362,3.877312638529963,10.394266343159526,8.601885005705133,5.559742639464404,-1.7744531806012929,2.8056564214516646,3.4688748015597937,2.423582845731023
GTEX-WL46-0626-SM-3LK7R,-3.6108676133327093,3.6164910694923673,5.318556549534303,11.56255054722885,1.078419759115858,2.59230900089401,0.2759396929184543,4.468553351988191,2.7994535367894406,5.9186566271164365,8.968654963957752,3.228322965894452,2.5919269330973966,3.335828875561111,-4.874349080092632,3.3807154113627695,-0.6685179496172287,4.5597840839517545,-6.740810077947647,4.126031853680338,3.7367771436970543,2.7889526737522674,2.3698209095815796,1.5854896314590154,3.8043438077235936,10.873025757838796,8.794078308530747,5.903954926908617,-1.7121111642561198,3.2385782691466445,3.545860332584451,2.804039635466066
GTEX-WOFL-0626-SM-3MJG3,-3.6716303199630165,6.178648938724204,2.998734250645894,11.75897484351987,0.7897820991491027,3.4189781878977956,-0.6580686866102713,5.163615498308114,2.9512256263135876,6.623100753443032,9.220545810714977,4.471323644453392,2.3672577484194033,4.210031521646336,-2.1581911100886595,2.897239407608123,-0.768871649230086,4.518054090233054,-6.005680155015676,4.508787509219448,6.621355560548515,3.2392014525249286,4.353616852111521,1.7901277135876943,4.212520711534424,14.224793150235811,10.573725392176577,7.7234961124374175,-1.2811499631657035,3.954843802389246,3.345392712046279,3.1511661948495426
GTEX-WOFM-1326-SM-3MJFR,-3.4457251717352735,4.682106330148268,4.69662104349086,9.2146615580316,0.9621843829810336,2.7249139936956968,-0.4195229535093783,4.6740775066015505,3.4600674948175314,5.884842509197843,7.761376175478193,4.552432277682302,2.8703021332381895,3.4600003269944253,-3.176164983542071,2.6343436142552403,-0.871491998800277,3.7740360421983192,-7.009767289533948,4.1364312617720085,4.77544899565779,2.920085069379067,2.459968276189598,1.9590846299413587,4.083502067371185,11.019705561937757,7.76927020214304,5.960265213628693,-1.9121503900631782,2.4821945693284277,3.553733459367225,2.8430542810865207
GTEX-WRHK-1626-SM-3MJFH,-3.3820704338215997,5.34675668636591,5.167249531082614,10.044171262493755,0.9434607098988754,3.091349389958939,-0.6547022342496035,4.686897956555549,3.402120317005889,6.627987433890729,8.28473574148675,4.63938110971286,2.9860308567421883,3.9927161481069615,-3.315417532908205,2.5529723073381296,-0.7005432661547598,4.455951848545519,-7.236378273543331,3.6622409614857685,4.6634094796930885,2.7951692899756866,2.476586018148705,2.032665850899411,3.8559839065496013,12.346579169186255,8.99602419949438,6.132405664012746,-1.36632063454419,2.0223586928020723,3.889181980693513,2.5754577764701474
GTEX-WRHU-0826-SM-3MJFN,-3.7064967113767926,4.4616727675459105,5.356892565897548,12.149279903468653,1.3256927455840468,3.011438414513545,-0.05534640076690621,5.564842301983501,2.789921209656394,5.275310768314574,9.097958609804776,3.398308460561655,2.62356670189013,4.002541320817216,-3.5767948629786885,3.96465410236986,-0.7313103452598332,4.773784110515129,-7.283696046518388,5.317833675565427,4.290549705237789,3.5536890909209964,2.5561776347465597,1.539399885097453,4.448509206956319,12.24899152488884,10.625791955790561,7.197983442227912,-1.7330049688582432,3.1016657678405863,3.9476499550313373,3.4568273830176106
GTEX-WWTW-0626-SM-4MVNS,-3.546792642219869,6.78735578248106,2.0851295609897993,9.399357435209591,0.6647136075310686,3.795619876959673,-0.7487724537051541,5.483188183737748,2.6248931092542254,7.456910573513403,8.703870342516831,4.520014959169998,2.865570205787469,4.182374964361109,-1.475022276035565,2.55456326395882,-0.1202723026838066,4.984736606826198,-4.106771271492862,2.790660330947262,5.829988729050705,3.2532679883704767,4.055408068085952,1.9481251450639465,4.730632279564592,14.24538307754727,10.093392431602219,8.47202557546256,-1.0971289408458007,3.5913100363044372,2.7368057759046462,3.481427179471626
GTEX-WWYW-0526-SM-3NB2W,-3.9007690788764062,5.64331194442858,4.709774639944501,9.516443878975208,1.0681817899706296,3.4294476007833006,1.0565858104029051,5.973915403116462,2.103858988446711,7.287381666856938,7.963427524921388,5.483027831283315,3.028745677311934,4.8470627092055,-3.687254727360608,3.2343918137159853,-0.6315481653956555,5.0034131474563175,-4.6793821348333955,3.75587841662962,5.668280823126344,3.8751677569577976,3.7658232206699886,1.485305773914171,3.7332295582930843,13.220153441685857,9.232555775468501,7.125801723996684,-1.4446546119831778,3.887565409354292,3.870278984702386,3.4932935113127477
GTEX-WXYG-2526-SM-3NB3F,-3.303359789916977,4.776985707946693,4.390747339700441,8.463588499355492,0.6933087853182129,2.677454304191318,0.33797243718735714,4.561249989300101,2.4926190450459944,6.6549046165200325,7.640706275564833,4.570761064872409,2.8110821289701677,3.187373994816909,-4.194731061672693,1.9979638778153996,-0.8508286583971286,4.778495308391749,-6.160426578843756,3.9095924202295795,3.785189166648554,2.7948482145093774,2.2784059866956996,2.0427423952289803,3.71982648542497,11.533928912688223,8.638257802659671,5.549687380586711,-1.0158896783763836,2.5807726049898254,3.0189453041059138,2.328386611239149
GTEX-WY7C-2526-SM-3NB2N,-3.1163773975679248,4.743379524062237,4.386531463848007,9.646434227573325,0.81986039374432,3.144341517033079,-0.4186810455582408,5.203002639500572,2.8851459573979903,7.05961577639998,8.063798470472074,4.118846862677071,3.0029549621003127,3.4515744868377123,-3.41273649736387,2.3264959284843085,-0.711243199181298,4.675712549823107,-6.5400141391448114,3.3170873019093445,4.780900934748819,3.1520683554974243,2.880469612971169,2.3698135388464476,3.5558718476173494,12.522606764395693,9.071156433957807,5.489076768159811,-1.646669989648555,2.3111998273839722,3.279980827074809,2.693859016671616
GTEX-WYJK-1726-SM-3NM9U,-3.4647604927155338,4.831530383352944,4.784261973784017,9.110955758775871,0.8155866521996238,3.1848495903035983,-0.21970179119748476,4.597970714066785,3.0148025850596913,5.958755186359572,7.819085489767334,4.42300375287374,2.852153591843362,3.338812608945398,-3.3427421232198116,2.387714264669024,-0.6891955886334771,3.9797540632609367,-6.95022353315561,4.028499890601466,4.033904057185658,2.8653584740431137,2.6912341863759144,2.020645920716918,3.789658026235548,10.874610626546605,8.355856524822789,5.442363394925146,-1.8542978202858202,2.3720489086632863,3.448047326446389,3.018665113071675
GTEX-WYVS-2326-SM-3NMAI,-3.4299682685078636,4.445728778464154,5.012104530667822,10.14619647350763,0.7049546148536556,2.623393861605941,0.11210810647638585,4.249670446993056,2.695097415015308,5.5051718124841535,9.070029318881863,4.922386942961201,2.4552846701669373,3.4538519298082857,-4.758285791809397,2.7248214214281004,-0.709865731936577,4.3562781678139695,-6.126474561333639,3.893592182610737,3.9985570044459253,2.8826121487519325,3.110730728573788,1.6076778549522277,3.473886457566707,10.901851165166486,8.595468901847674,5.528258979271393,-1.213204197418884,3.1318476967087183,3.8590962147689942,2.444382689011038
