permutation_id	density	edge_count	mean_degree
492	0.002328835684299766	228	1.0293453724604966
493	0.0027782601146032295	272	1.2279909706546275
494	0.0030131865213527675	295	1.3318284424379232
495	0.0027986884977988418	274	1.237020316027088
496	0.002788474306201036	273	1.2325056433408579
497	0.0028599736473856776	280	1.2641083521444696
498	0.00257397628264711	252	1.1376975169300225
499	0.002502476941462468	245	1.1060948081264108
500	0.0029519013717659317	289	1.3047404063205417
501	0.002400335025484408	235	1.0609480812641083
502	0.0027986884977988418	274	1.237020316027088
503	0.002543333707853692	249	1.1241534988713318
504	0.0028089026893966477	275	1.2415349887133182
505	0.002543333707853692	249	1.1241534988713318
506	0.0026659040070273637	261	1.1783295711060948
507	0.0029927581381571557	293	1.3227990970654628
508	0.00242076340868002	237	1.069977426636569
509	0.002696546581820782	264	1.1918735891647856
510	0.0027271891566141996	267	1.2054176072234764
511	0.0027986884977988418	274	1.237020316027088
512	0.0027986884977988418	274	1.237020316027088
513	0.0026148330490383337	256	1.1557562076749435
514	0.00252290532465808	247	1.1151241534988714
515	0.0027680459230054236	271	1.2234762979683973
516	0.002645475623831752	259	1.1693002257336342
517	0.0030336149045483794	297	1.3408577878103838
518	0.0025637620910493038	251	1.1331828442437923
519	0.002645475623831752	259	1.1693002257336342
520	0.002594404665842722	254	1.146726862302483
521	0.0029927581381571557	293	1.3227990970654628
522	0.0027986884977988418	274	1.237020316027088
523	0.002890616222179096	283	1.2776523702031604
524	0.0030336149045483794	297	1.3408577878103838
525	0.00257397628264711	252	1.1376975169300225
526	0.002451405983473438	240	1.0835214446952597
527	0.0026761181986251696	262	1.182844243792325
528	0.0025637620910493038	251	1.1331828442437923
529	0.0029212587969725135	286	1.2911963882618511
530	0.0031255426289286334	306	1.381489841986456
531	0.002359478259093184	231	1.0428893905191874
532	0.0030438290961461857	298	1.345372460496614
533	0.0028293310725922595	277	1.2505643340857788
534	0.002594404665842722	254	1.146726862302483
535	0.002584190474244916	253	1.142212189616253
536	0.002441191791875632	239	1.0790067720090293
537	0.0027782601146032295	272	1.2279909706546275
538	0.0028497594557878717	279	1.2595936794582392
539	0.002553547899451498	250	1.1286681715575622
540	0.002604618857440528	255	1.1512415349887133
541	0.002604618857440528	255	1.1512415349887133
542	0.0030336149045483794	297	1.3408577878103838
543	0.002645475623831752	259	1.1693002257336342
544	0.0026659040070273637	261	1.1783295711060948
545	0.002430977600277826	238	1.074492099322799
546	0.0028191168809944536	276	1.2460496613995484
547	0.002339049875897572	229	1.0338600451467268
548	0.00262504724063614	257	1.1602708803611739
549	0.002686332390222976	263	1.1873589164785554
550	0.002359478259093184	231	1.0428893905191874
551	0.0026148330490383337	256	1.1557562076749435
552	0.002482048558266856	243	1.0970654627539504
553	0.002451405983473438	240	1.0835214446952597
554	0.0030438290961461857	298	1.345372460496614
555	0.0029416871801681258	288	1.3002257336343115
556	0.00262504724063614	257	1.1602708803611739
557	0.00257397628264711	252	1.1376975169300225
558	0.002737403348212006	268	1.2099322799097065
559	0.0022675505347129303	222	1.002257336343115
560	0.002533119516255886	248	1.1196388261851016
561	0.002635261432233946	258	1.164785553047404
562	0.002349264067495378	230	1.0383747178329572
563	0.002512691133060274	246	1.110609480812641
564	0.002604618857440528	255	1.1512415349887133
565	0.002686332390222976	263	1.1873589164785554
566	0.002492262749864662	244	1.1015801354401806
567	0.002645475623831752	259	1.1693002257336342
568	0.0030846858625374093	302	1.363431151241535
569	0.0031051142457330216	304	1.3724604966139955
570	0.002594404665842722	254	1.146726862302483
571	0.0027067607734185877	265	1.1963882618510158
572	0.002512691133060274	246	1.110609480812641
573	0.0030642574793417975	300	1.3544018058690745
574	0.002430977600277826	238	1.074492099322799
575	0.002451405983473438	240	1.0835214446952597
576	0.0029519013717659317	289	1.3047404063205417
577	0.0027067607734185877	265	1.1963882618510158
578	0.0030336149045483794	297	1.3408577878103838
579	0.0029927581381571557	293	1.3227990970654628
580	0.00257397628264711	252	1.1376975169300225
581	0.002584190474244916	253	1.142212189616253
582	0.0028089026893966477	275	1.2415349887133182
583	0.00252290532465808	247	1.1151241534988714
584	0.002512691133060274	246	1.110609480812641
585	0.002461620175071244	241	1.0880361173814899
586	0.002492262749864662	244	1.1015801354401806
587	0.0029621155633637376	290	1.309255079006772
588	0.002430977600277826	238	1.074492099322799
589	0.002543333707853692	249	1.1241534988713318
590	0.002788474306201036	273	1.2325056433408579
591	0.0027067607734185877	265	1.1963882618510158
592	0.002839545264190066	278	1.255079006772009
593	0.002655689815429558	260	1.1738148984198646
594	0.002543333707853692	249	1.1241534988713318
595	0.0032481129281023056	318	1.435665914221219
596	0.002553547899451498	250	1.1286681715575622
597	0.002461620175071244	241	1.0880361173814899
598	0.002257336343115124	221	0.9977426636568849
599	0.00257397628264711	252	1.1376975169300225
600	0.0028804020305812895	282	1.27313769751693
601	0.0027067607734185877	265	1.1963882618510158
602	0.002461620175071244	241	1.0880361173814899
603	0.00247183436666905	242	1.09255079006772
604	0.002696546581820782	264	1.1918735891647856
605	0.002686332390222976	263	1.1873589164785554
606	0.0026659040070273637	261	1.1783295711060948
