gene,log2FC,lfcSE,stat,pvalue,padj
PAFAH2,0.7308419528815081,0.4848799947229146,1.5072635720909642,0.13174311095837826,0.7568039741999303
EXTL1,-2.7974577833291026,1.4542055800424445,-1.9237017253416482,0.054391981658543795,
TRIM63,-0.3887377545363968,0.8851126548687916,-0.43919579321123026,0.6605196729848102,0.9665215739281182
PDIK1L,0.8141819612529007,0.589113564461664,1.3820458573159928,0.16695762118535873,0.7949958829009585
ZNF593,0.9454973232841021,0.749836405877919,1.2609381404695874,0.20733113525785696,0.8211635780878759
CNKSR1,0.28994229129956484,0.7205890629340062,0.4023684319034949,0.6874128989694884,0.9687021509405361
AL355877.1,-0.6366569360970622,0.7234047624297882,-0.8800839711901323,0.37881382169400135,
CEP85,-0.2129420552792235,0.5937735230376866,-0.3586250430801175,0.7198756097074226,0.972136065620603
SH3BGRL3,1.330409331160984,0.5687496214464528,2.339182798535261,0.019325974941746073,0.49356160678848304
UBXN11,1.636682828909397,0.6514912874475122,2.51220984907071,0.011997772088434912,0.4288144894666502
DHDDS,0.12405415137624626,0.37445400795512174,0.3312934265377502,0.7404228560934409,0.9744082918876578
HMGN2,0.9076597804936436,0.5022971760270671,1.807017486486392,0.07075955276090592,0.686722930659862
RPS6KA1,0.23432417812336498,0.8977754463559757,0.2610053316499964,0.7940883956722178,0.978857302007678
ARID1A,0.3852910739873161,0.2697429798684012,1.4283636748407207,0.15318720897152124,0.7781300509378043
PIGV,-0.7726596292008916,0.8323812658944955,-0.9282520653207811,0.35327683258349774,0.8990725117029187
ZDHHC18,-0.07604739414967654,0.5575247103886865,-0.1364018360668875,0.8915036222737719,0.9911358784135166
GPN2,0.3706472033385619,0.4594505739807549,0.8067183377903174,0.4198287766314286,0.9178546565527107
GPATCH3,-0.3537891425937851,0.699219974073487,-0.5059768824003908,0.6128728785189217,0.9622862046896337
NUDC,0.6880204500798626,0.4719571887246714,1.4578026704901772,0.14489494199942146,0.7738433920452693
TRNP1,-1.2521762312508007,0.982768629087181,-1.2741312595761751,0.20261690168087554,
SLC9A1,0.28308370287107054,0.5543772419344594,0.5106337011297044,0.6096075728399348,0.962272339271262
